0
0 1
3924 443 1
3924 221 1
3924 1051 1
3924 1361 1
3924 496 1
3924 2672 1
3924 1876 1
3924 5476 1
3925 116 1
3925 4959 1
3925 911 1
3925 7090 1
3925 5712 1
3925 1560 1
3925 6029 1
3925 10335 1
3925 5227 1
3925 4375 1
3925 5676 1
3925 65 1
3925 6189 1
3925 5191 1
3925 2745 1
3925 1172 1
3925 184 1
3925 1726 1
3925 6660 1
3925 2048 1
3925 152 1
3925 7187 1
3925 6536 1
3925 4015 1
3925 13128 1
3925 3242 1
3925 7526 1
3925 544 1
3926 6827 1
3926 5005 1
3926 9304 1
3926 6781 1
3926 7980 1
3926 8356 1
3926 336 1
3926 12327 1
3926 3166 1
3926 4035 1
3926 12362 1
3926 4020 1
3926 12557 1
3926 4739 1
3926 8067 1
3926 998 1
3926 7917 1
3926 10570 1
3926 10506 1
3926 3128 1
3926 12398 1
3926 13769 1
3927 6221 1
3927 921 1
3927 11683 1
3927 414 1
3927 12440 1
3927 469 1
3927 7004 1
3927 1080 1
3927 2555 1
3927 12917 1
3927 7905 1
3927 4316 1
3927 11339 1
3927 4021 1
3927 625 1
3927 10429 1
3927 1130 1
3927 7177 1
3927 6464 1
3927 425 1
3927 2730 1
3927 7165 1
3927 2318 1
3927 6887 1
3927 1455 1
3927 8638 1
3928 4215 1
3928 1393 1
3928 6708 1
3928 1155 1
3928 10445 1
3928 323 1
3928 3258 1
3928 5151 1
3928 1892 1
3928 6992 1
3928 3028 1
3928 6804 1
3928 1416 1
3928 5056 1
3928 6108 1
3928 4119 1
3928 12854 1
3928 1952 1
3928 7780 1
3928 5525 1
3928 12446 1
3928 9041 1
3928 9712 1
3928 131 1
3928 432 1
3928 5293 1
3928 9106 1
3928 3431 1
3928 2614 1
3928 815 1
3928 3369 1
3928 817 1
3928 3026 1
3928 8546 1
3928 2580 1
3928 601 1
3928 2214 1
3928 756 1
3928 5593 1
3928 4301 1
3928 1275 1
3928 3985 1
3928 8039 1
3928 415 1
3928 7906 1
3928 6310 1
3928 7878 1
3928 8750 1
3928 8646 1
3928 1414 1
3928 6165 1
3928 2867 1
3928 170 1
3929 2382 1
3929 8974 1
3929 1937 1
3929 3039 1
3929 2570 1
3929 6631 1
3929 4022 1
3929 6993 1
3929 5701 1
3929 1016 1
3929 2110 1
3929 3377 1
3929 2269 1
3929 4425 1
3929 4328 1
3929 10569 1
3929 1414 1
3930 910 1
3930 920 1
3930 1608 1
3930 5941 1
3930 11477 1
3930 2700 1
3930 3910 1
3930 6177 1
3930 4291 1
3930 6227 1
3930 1014 1
3930 2034 1
3930 5186 1
3930 221 1
3930 5096 1
3930 7703 1
3930 3267 1
3930 4504 1
3930 3137 1
3930 340 1
3930 374 1
3930 3447 1
3930 5524 1
3931 4023 1
3931 7984 1
3931 9560 1
3931 10362 1
3931 6558 1
3931 9730 1
3931 3229 1
3931 8949 1
3931 11215 1
3931 3880 1
3931 5231 1
3931 4021 1
3931 13196 1
3931 4861 1
3931 1465 1
3931 8170 1
3931 13254 1
3931 10954 1
3931 1643 1
3931 423 1
3931 12672 1
3931 6409 1
3931 10378 1
3931 8354 1
3931 2695 1
3931 1297 1
3931 12475 1
3931 620 1
3931 1080 1
3931 7337 1
3931 3764 1
3931 9050 1
3931 5846 1
3931 6313 1
3931 9563 1
3931 8395 1
3931 3195 1
3931 9671 1
3931 12282 1
3931 1445 1
3931 12387 1
3931 5713 1
3931 11974 1
3931 1418 1
3931 2839 1
3932 5900 1
3932 4082 1
3932 7965 1
3932 8967 1
3932 4024 1
3932 153 1
3932 952 1
3932 10009 1
3932 7811 1
3932 2962 1
3932 4920 1
3932 1774 1
3932 8928 1
3932 83 1
3932 5561 1
3932 8751 1
3932 11131 1
3932 378 1
3932 12289 1
3932 1851 1
3932 8934 1
3932 93 1
3932 6683 1
3932 11389 1
3932 3340 1
3932 6873 1
3932 31 1
3932 4382 1
3932 7251 1
3933 4398 1
3933 701 1
3933 2013 1
3933 7479 1
3933 3734 1
3933 164 1
3933 11563 1
3933 8059 1
3933 9291 1
3933 10836 1
3933 11258 1
3933 1281 1
3933 7964 1
3933 10395 1
3933 2666 1
3934 1005 1
3934 2200 1
3934 88 1
3934 815 1
3934 7189 1
3934 2119 1
3934 6042 1
3934 1247 1
3934 2946 1
3934 11503 1
3934 2366 1
3934 585 1
3934 1375 1
3934 10270 1
3934 2823 1
3934 239 1
3934 314 1
3934 3033 1
3934 6069 1
3934 3084 1
3934 1432 1
3934 1200 1
3934 327 1
3934 1339 1
3935 4157 1
3935 620 1
3935 3900 1
3935 3955 1
3935 11224 1
3935 1923 1
3935 177 1
3935 2518 1
3935 2839 1
3935 719 1
3935 319 1
3935 6975 1
3935 4327 1
3935 425 1
3935 9241 1
3935 2826 1
3935 8887 1
3935 8021 1
3935 10436 1
3935 10512 1
3935 11339 1
3935 6250 1
3936 1506 1
3936 817 1
3936 2846 1
3936 4233 1
3936 2569 1
3936 10869 1
3936 11209 1
3936 1616 1
3936 2000 1
3936 8310 1
3936 6911 1
3936 5748 1
3936 7540 1
3936 8343 1
3936 6413 1
3936 13636 1
3936 6972 1
3936 2791 1
3936 1052 1
3936 13450 1
3936 8413 1
3936 2441 1
3936 2835 1
3936 973 1
3936 3660 1
3937 2035 1
3937 766 1
3937 12104 1
3937 3708 1
3937 12819 1
3937 1432 1
3937 1206 1
3937 12234 1
3937 5436 1
3937 2000 1
3937 3265 1
3937 7236 1
3937 5877 1
3937 1190 1
3937 6491 1
3937 6872 1
3937 9782 1
3937 4476 1
3937 2370 1
3937 263 1
3937 4933 1
3937 11078 1
3937 2393 1
3937 175 1
3937 29 1
3937 8619 1
3937 794 1
3937 5525 1
3937 505 1
3937 6738 1
3937 575 1
3937 1036 1
3937 1543 1
3937 141 1
3937 452 1
3937 7975 1
3937 1734 1
3937 4253 1
3937 12757 1
3937 3575 1
3937 1717 1
3938 4050 1
3938 5581 1
3938 8057 1
3938 5190 1
3938 1921 1
3938 10722 1
3938 9294 1
3938 3036 1
3938 1267 1
3938 9964 1
3938 6646 1
3938 2589 1
3938 3657 1
3938 2227 1
3938 5237 1
3938 127 1
3938 4031 1
3938 5518 1
3938 339 1
3938 6183 1
3938 7262 1
3938 9991 1
3938 8317 1
3938 533 1
3938 3007 1
3938 1716 1
3938 10425 1
3938 7366 1
3938 3341 1
3938 1791 1
3938 5256 1
3938 9788 1
3938 8024 1
3938 6633 1
3938 10094 1
3938 2182 1
3939 2138 1
3939 4208 1
3939 3974 1
3939 1136 1
3939 7490 1
3939 7421 1
3939 859 1
3939 5956 1
3939 3362 1
3939 5065 1
3939 844 1
3939 6840 1
3939 1484 1
3939 1356 1
3939 6026 1
3939 2040 1
3939 2860 1
3939 5790 1
3939 2813 1
3939 2751 1
3939 86 1
3939 6576 1
3939 130 1
3939 8097 1
3939 1935 1
3939 5078 1
3939 1450 1
3939 2500 1
3939 2183 1
3939 4032 1
3939 776 1
3939 2187 1
3939 4797 1
3939 6699 1
3939 5838 1
3939 1196 1
3940 1885 1
3940 5398 1
3940 1026 1
3940 1856 1
3940 7290 1
3940 3816 1
3940 1036 1
3940 3897 1
3940 3642 1
3940 4034 1
3940 3707 1
3940 1995 1
3940 3448 1
3940 311 1
3940 5492 1
3940 9698 1
3940 2110 1
3941 2481 1
3941 1432 1
3941 1094 1
3941 10113 1
3941 85 1
3941 503 1
3941 184 1
3941 2486 1
3941 5259 1
3941 3828 1
3941 4923 1
3941 4036 1
3941 1977 1
3941 3280 1
3941 439 1
3941 2445 1
3941 7663 1
3941 1417 1
3941 1272 1
3941 1657 1
3941 11967 1
3941 2320 1
3941 784 1
3941 3129 1
3941 1273 1
3941 2199 1
3941 9855 1
3941 1172 1
3941 2038 1
3941 327 1
3942 770 1
3942 809 1
3942 4262 1
3942 2631 1
3942 5504 1
3942 8323 1
3942 6592 1
3942 6058 1
3942 5014 1
3942 11491 1
3942 1525 1
3942 8656 1
3942 591 1
3942 578 1
3942 5234 1
3942 9249 1
3942 7387 1
3942 676 1
3942 7948 1
3942 1552 1
3942 6427 1
3943 647 1
3943 1207 1
3943 310 1
3943 4002 1
3943 5320 1
3943 8821 1
3943 4029 1
3943 3149 1
3943 273 1
3943 1192 1
3943 4037 1
3943 7853 1
3943 3769 1
3943 602 1
3943 3922 1
3943 20 1
3943 3353 1
3943 1545 1
3943 1567 1
3943 0 1
3943 3568 1
3943 6405 1
3943 6587 1
3943 1072 1
3943 1075 1
3943 7782 1
3943 2229 1
3943 995 1
3943 5644 1
3943 6227 1
3943 5709 1
3943 5251 1
3944 3553 1
3944 1033 1
3944 1525 1
3944 3836 1
3944 6395 1
3944 1638 1
3944 11624 1
3944 1059 1
3944 8898 1
3944 2874 1
3944 1378 1
3944 392 1
3944 1928 1
3944 8464 1
3944 1053 1
3944 1061 1
3944 1560 1
3944 5848 1
3944 116 1
3945 7450 1
3945 6527 1
3945 11321 1
3945 9819 1
3945 4290 1
3945 6624 1
3945 2452 1
3945 5375 1
3945 7185 1
3945 1928 1
3945 1341 1
3945 8584 1
3945 3284 1
3945 7003 1
3945 5540 1
3945 1131 1
3946 5683 1
3946 3110 1
3946 4777 1
3946 821 1
3946 7975 1
3946 3396 1
3946 6529 1
3946 2572 1
3946 148 1
3946 1888 1
3946 484 1
3946 1395 1
3946 3550 1
3946 2141 1
3946 966 1
3946 470 1
3946 4711 1
3946 207 1
3947 7147 1
3947 3591 1
3947 3463 1
3947 10559 1
3947 5493 1
3947 8240 1
3947 5972 1
3947 2953 1
3947 12024 1
3947 401 1
3947 2003 1
3947 5033 1
3947 136 1
3947 7161 1
3947 4439 1
3947 8910 1
3947 295 1
3947 1410 1
3947 315 1
3947 6000 1
3947 2739 1
3947 6882 1
3947 551 1
3947 5334 1
3947 6045 1
3947 2049 1
3947 6993 1
3947 3565 1
3947 570 1
3947 501 1
3948 233 1
3948 324 1
3948 997 1
3948 13607 1
3948 2840 1
3948 5645 1
3948 818 1
3948 889 1
3948 158 1
3948 878 1
3948 689 1
3948 484 1
3948 10901 1
3948 2147 1
3948 1339 1
3948 4029 1
3948 1787 1
3948 492 1
3948 8503 1
3948 3057 1
3948 1782 1
3948 1034 1
3948 8765 1
3948 6010 1
3948 3519 1
3948 5048 1
3948 2570 1
3948 370 1
3948 1052 1
3949 1770 1
3949 4965 1
3949 6839 1
3949 540 1
3949 2460 1
3949 8380 1
3949 7941 1
3949 4040 1
3949 1716 1
3949 6633 1
3949 8353 1
3949 10029 1
3949 5331 1
3949 5354 1
3949 1991 1
3949 226 1
3949 10990 1
3949 572 1
3949 6537 1
3949 2554 1
3949 2399 1
3949 7773 1
3949 3825 1
3950 3033 1
3950 1538 1
3950 29 1
3950 8385 1
3950 996 1
3950 2191 1
3950 4347 1
3950 2296 1
3950 556 1
3950 167 1
3950 6647 1
3950 1483 1
3950 131 1
3950 992 1
3950 664 1
3950 3635 1
3950 254 1
3950 12757 1
3950 6107 1
3950 6938 1
3950 12613 1
3950 593 1
3950 2289 1
3951 3320 1
3951 8103 1
3951 5100 1
3951 4418 1
3951 621 1
3951 3348 1
3951 4102 1
3951 2842 1
3951 4043 1
3951 3878 1
3951 7122 1
3951 563 1
3951 6521 1
3951 1671 1
3951 3487 1
3951 9568 1
3951 3408 1
3951 2064 1
3951 10651 1
3951 4311 1
3951 3476 1
3951 2799 1
3951 8320 1
3951 7854 1
3951 1509 1
3951 1020 1
3951 7785 1
3951 8551 1
3951 2709 1
3951 7218 1
3951 8359 1
3951 5101 1
3951 6238 1
3951 11959 1
3951 3736 1
3951 790 1
3951 8150 1
3951 4151 1
3951 9600 1
3951 6934 1
3951 9051 1
3951 1935 1
3951 10194 1
3951 899 1
3951 8370 1
3951 2505 1
3951 7151 1
3951 5479 1
3951 3549 1
3951 386 1
3951 9860 1
3951 5671 1
3951 7403 1
3951 1166 1
3952 8502 1
3952 93 1
3952 378 1
3952 1625 1
3952 549 1
3952 4406 1
3952 8338 1
3952 4076 1
3952 2122 1
3952 2771 1
3952 12390 1
3953 4693 1
3953 218 1
3953 6065 1
3953 1631 1
3953 1001 1
3953 4774 1
3953 6978 1
3953 256 1
3953 1989 1
3953 597 1
3953 4823 1
3953 10175 1
3953 2031 1
3953 5513 1
3953 2478 1
3953 6765 1
3953 913 1
3953 5790 1
3953 2042 1
3953 1957 1
3953 2353 1
3953 285 1
3953 1605 1
3953 3713 1
3953 891 1
3953 1032 1
3953 225 1
3953 2159 1
3953 1682 1
3953 565 1
3953 4349 1
3953 1139 1
3953 3222 1
3953 5339 1
3953 2881 1
3953 4408 1
3953 4002 1
3953 2297 1
3953 3484 1
3953 2612 1
3953 5736 1
3953 3822 1
3953 3498 1
3953 2798 1
3953 6517 1
3953 839 1
3953 2824 1
3954 2793 1
3954 866 1
3954 4012 1
3954 3380 1
3954 1642 1
3954 747 1
3954 2192 1
3954 4253 1
3954 784 1
3954 432 1
3954 6891 1
3954 1597 1
3954 23 1
3954 6334 1
3954 2791 1
3954 7713 1
3954 2433 1
3954 4711 1
3954 774 1
3954 3077 1
3954 2587 1
3954 2786 1
3954 537 1
3954 2131 1
3954 942 1
3954 9107 1
3954 5395 1
3954 4929 1
3954 1948 1
3954 4666 1
3954 2119 1
3954 5872 1
3954 1586 1
3954 759 1
3954 273 1
3954 5783 1
3954 3350 1
3954 2498 1
3954 11391 1
3955 8735 1
3955 1853 1
3955 9090 1
3955 1358 1
3955 1788 1
3955 1655 1
3955 2104 1
3955 1058 1
3955 11572 1
3955 5438 1
3955 1829 1
3955 1259 1
3955 381 1
3955 4551 1
3955 251 1
3955 48 1
3955 3276 1
3955 3243 1
3955 1382 1
3955 8320 1
3955 6785 1
3955 777 1
3955 4963 1
3955 4541 1
3955 4167 1
3955 448 1
3955 598 1
3955 4047 1
3955 2373 1
3955 862 1
3955 6463 1
3955 4878 1
3955 1266 1
3955 284 1
3955 6433 1
3955 2824 1
3955 2229 1
3955 1192 1
3955 11523 1
3955 5308 1
3955 2751 1
3955 6932 1
3955 4067 1
3955 11777 1
3955 6730 1
3956 3343 1
3956 5823 1
3956 13026 1
3956 939 1
3956 1477 1
3956 2415 1
3956 1876 1
3956 11724 1
3956 3310 1
3956 9178 1
3956 1324 1
3956 1383 1
3956 7832 1
3956 10072 1
3956 10375 1
3956 11019 1
3956 4894 1
3956 3447 1
3956 431 1
3956 2159 1
3956 1043 1
3956 2841 1
3956 6197 1
3956 4049 1
3956 1032 1
3956 3615 1
3956 6679 1
3957 196 1
3957 1126 1
3957 3634 1
3957 846 1
3957 5594 1
3957 13259 1
3957 2225 1
3957 2483 1
3957 244 1
3957 4328 1
3957 941 1
3957 1069 1
3957 3268 1
3957 5298 1
3957 12411 1
3957 1672 1
3957 1393 1
3957 2327 1
3957 3928 1
3957 78 1
3957 13 1
3957 5111 1
3957 1272 1
3957 1858 1
3957 5610 1
3957 3099 1
3957 342 1
3957 8868 1
3957 8225 1
3957 103 1
3957 2867 1
3957 465 1
3957 981 1
3957 1274 1
3957 4476 1
3957 1884 1
3957 2420 1
3957 3433 1
3957 2823 1
3957 3277 1
3957 1432 1
3957 85 1
3958 3418 1
3958 3146 1
3958 2786 1
3958 10356 1
3958 4529 1
3958 1368 1
3958 4960 1
3958 4055 1
3958 8717 1
3958 7026 1
3958 575 1
3958 4128 1
3958 4044 1
3958 1912 1
3958 4808 1
3958 1095 1
3958 4427 1
3958 1393 1
3958 4725 1
3958 3519 1
3958 1081 1
3959 4718 1
3959 3002 1
3959 8469 1
3959 484 1
3959 10232 1
3959 6652 1
3959 9645 1
3959 5005 1
3959 3554 1
3959 808 1
3959 556 1
3959 11 1
3959 4057 1
3959 11293 1
3959 4270 1
3959 3121 1
3959 4707 1
3959 82 1
3959 4145 1
3959 6432 1
3959 2252 1
3959 2244 1
3959 3441 1
3959 295 1
3959 5232 1
3959 695 1
3959 7336 1
3959 221 1
3959 395 1
3959 3846 1
3959 2611 1
3959 9628 1
3959 95 1
3959 1188 1
3960 9716 1
3960 11279 1
3960 106 1
3960 4564 1
3960 108 1
3960 8645 1
3960 1851 1
3960 5997 1
3960 7332 1
3960 8566 1
3960 2242 1
3960 2118 1
3960 8137 1
3960 5270 1
3961 3219 1
3961 6647 1
3961 1616 1
3961 856 1
3961 1041 1
3961 39 1
3961 7749 1
3961 1708 1
3961 7189 1
3961 5629 1
3961 885 1
3961 4876 1
3961 794 1
3961 23 1
3961 2055 1
3961 2325 1
3961 630 1
3961 1082 1
3961 1658 1
3961 2499 1
3961 1885 1
3961 1262 1
3961 7404 1
3961 1069 1
3961 4744 1
3961 3185 1
3961 1884 1
3961 7024 1
3961 5158 1
3961 6042 1
3961 6689 1
3961 8660 1
3961 2136 1
3961 3789 1
3961 8414 1
3961 2214 1
3961 111 1
3961 4527 1
3961 1410 1
3961 6524 1
3961 1272 1
3961 3812 1
3962 2679 1
3962 2603 1
3962 817 1
3962 5047 1
3962 8414 1
3962 1089 1
3962 10856 1
3962 4366 1
3962 494 1
3962 6968 1
3962 2089 1
3962 6194 1
3962 2776 1
3962 2871 1
3962 5816 1
3962 1675 1
3962 5550 1
3962 3931 1
3962 992 1
3962 5434 1
3962 5734 1
3962 7357 1
3962 85 1
3962 2772 1
3962 9349 1
3963 2654 1
3963 1882 1
3963 945 1
3963 8068 1
3963 8951 1
3963 4063 1
3963 12074 1
3963 9882 1
3963 10082 1
3963 10102 1
3963 8250 1
3963 198 1
3963 10406 1
3963 9023 1
3963 8077 1
3963 11025 1
3963 2755 1
3964 4065 1
3964 824 1
3964 328 1
3964 2019 1
3964 201 1
3964 593 1
3964 6295 1
3964 175 1
3964 618 1
3964 7782 1
3964 1229 1
3964 7229 1
3964 7451 1
3964 873 1
3965 1010 1
3965 3834 1
3965 3625 1
3965 8668 1
3965 4067 1
3965 6005 1
3965 4299 1
3965 5064 1
3965 1453 1
3965 12481 1
3965 4774 1
3965 4323 1
3965 12296 1
3965 1942 1
3965 9547 1
3965 3472 1
3965 1060 1
3965 6169 1
3965 429 1
3965 3882 1
3965 1750 1
3965 5707 1
3965 4731 1
3965 4693 1
3965 3121 1
3965 9542 1
3965 6961 1
3965 1496 1
3965 11161 1
3965 69 1
3965 7681 1
3965 2229 1
3965 3944 1
3965 2089 1
3965 6362 1
3965 6557 1
3965 3321 1
3965 3713 1
3965 3661 1
3965 5623 1
3965 617 1
3965 2807 1
3965 5176 1
3965 1728 1
3965 3799 1
3965 6181 1
3965 136 1
3965 4037 1
3965 624 1
3966 6783 1
3966 6909 1
3966 136 1
3966 1104 1
3966 4159 1
3966 5155 1
3966 5679 1
3966 11804 1
3966 8307 1
3966 1268 1
3966 1331 1
3966 5923 1
3966 2789 1
3966 8106 1
3966 8374 1
3966 5863 1
3966 1067 1
3966 2703 1
3966 4598 1
3966 2250 1
3966 408 1
3966 5865 1
3966 742 1
3966 2717 1
3966 1356 1
3966 11371 1
3966 1892 1
3966 2627 1
3966 4291 1
3966 6321 1
3966 5574 1
3966 11712 1
3966 6008 1
3966 6679 1
3966 4954 1
3966 6756 1
3966 1442 1
3966 13832 1
3966 6338 1
3966 7227 1
3966 6863 1
3966 904 1
3966 7247 1
3966 3245 1
3966 6118 1
3967 2590 1
3967 221 1
3967 2427 1
3967 2305 1
3967 4623 1
3967 3768 1
3967 11048 1
3967 4661 1
3967 2286 1
3967 1152 1
3967 251 1
3967 2776 1
3967 2252 1
3967 1935 1
3967 13548 1
3967 1767 1
3967 1096 1
3967 7179 1
3967 1726 1
3967 7950 1
3967 12271 1
3967 9456 1
3968 1274 1
3968 279 1
3968 2018 1
3968 13146 1
3968 686 1
3968 970 1
3968 3928 1
3968 2702 1
3968 2423 1
3968 5263 1
3968 2521 1
3968 2904 1
3968 85 1
3968 5837 1
3968 13437 1
3968 184 1
3968 490 1
3968 333 1
3968 7035 1
3968 599 1
3969 4751 1
3969 784 1
3969 2243 1
3969 1661 1
3969 4251 1
3969 5891 1
3969 9792 1
3969 5680 1
3969 467 1
3969 291 1
3969 8070 1
3969 8588 1
3969 6032 1
3969 10424 1
3969 4068 1
3969 10033 1
3970 188 1
3970 769 1
3970 3156 1
3970 10328 1
3970 280 1
3970 4059 1
3970 1136 1
3970 4043 1
3970 11438 1
3970 1683 1
3970 3569 1
3970 1678 1
3970 11969 1
3970 1777 1
3970 8861 1
3970 6840 1
3970 11617 1
3971 4036 1
3971 1298 1
3971 4069 1
3971 11484 1
3971 1266 1
3971 77 1
3971 1273 1
3971 386 1
3971 7210 1
3971 1208 1
3971 5550 1
3971 11318 1
3971 5465 1
3971 4465 1
3972 433 1
3972 469 1
3972 2046 1
3972 3561 1
3972 8579 1
3972 1333 1
3972 2518 1
3972 6618 1
3972 3452 1
3972 1263 1
3972 3507 1
3972 921 1
3972 669 1
3972 12632 1
3972 6313 1
3972 7937 1
3972 2730 1
3972 41 1
3972 3271 1
3972 9673 1
3972 10111 1
3972 3066 1
3972 3972 1
3972 11003 1
3972 1445 1
3972 4071 1
3972 869 1
3972 423 1
3972 2294 1
3972 5912 1
3972 4820 1
3972 2868 1
3972 2983 1
3972 1455 1
3972 4863 1
3972 1593 1
3972 4596 1
3972 4816 1
3972 399 1
3972 3070 1
3972 912 1
3972 2697 1
3972 10169 1
3972 5333 1
3972 13621 1
3972 6087 1
3972 4270 1
3972 6921 1
3973 2524 1
3973 3267 1
3973 2829 1
3973 12925 1
3973 310 1
3973 1696 1
3973 510 1
3973 68 1
3973 4865 1
3973 3060 1
3973 4994 1
3973 8233 1
3973 864 1
3973 422 1
3973 1867 1
3973 40 1
3973 6507 1
3973 1631 1
3973 143 1
3973 431 1
3973 508 1
3974 2874 1
3974 4073 1
3974 9263 1
3974 8706 1
3974 4193 1
3974 6638 1
3974 5575 1
3974 8571 1
3974 1966 1
3974 2590 1
3974 5516 1
3974 7948 1
3974 3029 1
3974 8808 1
3974 2493 1
3974 4881 1
3974 5346 1
3974 13703 1
3974 1106 1
3974 1131 1
3974 7187 1
3974 1009 1
3974 11879 1
3974 1859 1
3974 6985 1
3974 14 1
3974 4941 1
3974 1988 1
3974 2048 1
3974 2859 1
3974 5306 1
3974 5728 1
3974 2971 1
3974 1638 1
3974 3553 1
3974 1389 1
3974 4746 1
3974 9628 1
3974 4971 1
3974 5614 1
3974 4492 1
3974 9032 1
3974 9760 1
3975 6773 1
3975 839 1
3975 2020 1
3975 5588 1
3975 7253 1
3975 2709 1
3975 6627 1
3975 3939 1
3975 3738 1
3975 13181 1
3975 12897 1
3975 11076 1
3975 7012 1
3975 5013 1
3975 1104 1
3975 4490 1
3975 1649 1
3975 11307 1
3975 3559 1
3975 1012 1
3975 3121 1
3975 2378 1
3975 7232 1
3975 4078 1
3975 6636 1
3975 4074 1
3975 136 1
3975 1517 1
3975 1682 1
3975 1993 1
3975 4733 1
3976 4075 1
3976 5400 1
3976 4319 1
3976 7856 1
3976 10707 1
3976 13476 1
3976 5479 1
3976 548 1
3976 4551 1
3976 806 1
3976 920 1
3976 4430 1
3976 11375 1
3976 2153 1
3976 4770 1
3976 4601 1
3976 4589 1
3976 9694 1
3976 8409 1
3976 11934 1
3976 1392 1
3976 5791 1
3976 791 1
3976 1330 1
3976 5845 1
3976 285 1
3976 10799 1
3976 891 1
3976 3349 1
3976 5619 1
3976 422 1
3976 3283 1
3976 1012 1
3976 1551 1
3976 7972 1
3976 2363 1
3976 2668 1
3976 3137 1
3976 569 1
3977 940 1
3977 2528 1
3977 11391 1
3977 6399 1
3977 8390 1
3977 6420 1
3977 10631 1
3977 8429 1
3977 2083 1
3977 260 1
3977 4439 1
3977 6559 1
3977 11575 1
3977 5365 1
3977 4597 1
3977 7955 1
3977 10277 1
3977 3037 1
3977 1198 1
3977 9776 1
3977 4303 1
3977 2902 1
3978 4350 1
3978 3340 1
3978 6390 1
3978 1271 1
3978 11131 1
3978 5825 1
3978 7619 1
3978 8916 1
3978 11165 1
3978 4076 1
3978 2812 1
3978 1158 1
3978 2642 1
3978 93 1
3978 3704 1
3978 4920 1
3978 1223 1
3978 8188 1
3978 8965 1
3978 4206 1
3978 2771 1
3978 1625 1
3979 10758 1
3979 4915 1
3979 415 1
3979 796 1
3979 457 1
3979 2644 1
3979 541 1
3979 195 1
3979 5652 1
3979 2326 1
3979 4913 1
3979 11174 1
3979 856 1
3979 7451 1
3979 3470 1
3979 4077 1
3979 5527 1
3979 178 1
3979 971 1
3979 9107 1
3979 4889 1
3979 962 1
3979 1925 1
3979 2079 1
3979 6661 1
3979 170 1
3979 6453 1
3979 1200 1
3979 3091 1
3979 5268 1
3979 5533 1
3979 4935 1
3979 3335 1
3979 2423 1
3979 4784 1
3979 5629 1
3979 1069 1
3979 7890 1
3979 8648 1
3979 1794 1
3979 4414 1
3979 2903 1
3980 2793 1
3980 3747 1
3980 5264 1
3980 1437 1
3980 2515 1
3980 1069 1
3980 687 1
3980 482 1
3980 11037 1
3980 295 1
3980 2570 1
3980 2147 1
3980 134 1
3981 6158 1
3981 2365 1
3981 3267 1
3981 3118 1
3981 4049 1
3981 4902 1
3981 271 1
3981 6936 1
3981 2738 1
3981 1324 1
3981 6449 1
3981 10001 1
3981 745 1
3981 508 1
3981 2233 1
3981 4737 1
3981 1582 1
3981 2861 1
3981 109 1
3981 3172 1
3981 1110 1
3981 2912 1
3981 2813 1
3981 7175 1
3981 6899 1
3981 682 1
3981 114 1
3981 4634 1
3981 2272 1
3981 8736 1
3981 431 1
3981 2187 1
3981 7050 1
3981 6 1
3981 6316 1
3981 4781 1
3981 13053 1
3981 11544 1
3981 2781 1
3981 945 1
3981 4633 1
3981 1205 1
3981 10065 1
3981 1309 1
3981 10062 1
3981 5690 1
3981 4146 1
3981 2500 1
3981 1365 1
3981 1705 1
3981 1892 1
3981 12808 1
3981 1116 1
3981 1383 1
3981 539 1
3982 3656 1
3982 4863 1
3982 6976 1
3982 8467 1
3982 4081 1
3982 2826 1
3982 1138 1
3982 7355 1
3982 8492 1
3982 4922 1
3982 3972 1
3982 8563 1
3982 3287 1
3982 10512 1
3982 8071 1
3982 6748 1
3982 246 1
3982 10189 1
3982 2596 1
3982 2889 1
3982 5567 1
3982 5839 1
3982 8283 1
3982 4765 1
3982 1333 1
3982 3012 1
3982 425 1
3982 9188 1
3982 11339 1
3982 10579 1
3982 4348 1
3982 743 1
3983 7676 1
3983 7656 1
3983 5363 1
3983 2883 1
3983 6600 1
3983 12589 1
3983 8418 1
3983 12049 1
3983 781 1
3983 9828 1
3983 2934 1
3983 3911 1
3983 12266 1
3983 4082 1
3983 8537 1
3983 3842 1
3983 1223 1
3983 5355 1
3983 1695 1
3983 1 1
3983 3130 1
3983 4187 1
3983 4318 1
3983 1625 1
3983 10981 1
3983 5061 1
3983 932 1
3983 3921 1
3983 12420 1
3983 1805 1
3983 6265 1
3983 2699 1
3983 9708 1
3983 8127 1
3983 3999 1
3983 7808 1
3983 2154 1
3983 4705 1
3983 1749 1
3983 4269 1
3983 93 1
3983 1809 1
3983 4111 1
3983 9497 1
3983 12044 1
3984 4211 1
3984 8038 1
3984 1995 1
3984 9517 1
3984 4146 1
3984 1768 1
3984 10241 1
3984 221 1
3984 3000 1
3984 6303 1
3984 10782 1
3984 7120 1
3984 1288 1
3984 3542 1
3984 2630 1
3984 1711 1
3984 3180 1
3984 2831 1
3984 5871 1
3984 4271 1
3984 555 1
3984 1430 1
3984 4025 1
3984 9648 1
3984 10736 1
3984 11549 1
3984 7552 1
3984 2918 1
3984 6476 1
3984 3991 1
3984 1376 1
3984 2654 1
3984 327 1
3984 4582 1
3984 1255 1
3984 269 1
3984 5499 1
3985 7629 1
3985 1393 1
3985 1710 1
3985 582 1
3985 570 1
3985 2262 1
3985 9113 1
3985 7046 1
3985 1210 1
3985 1885 1
3985 3762 1
3985 4172 1
3985 2325 1
3985 3159 1
